Class Enrollment Summary by Term,,,,,,,,,,,,,
Time run: 4/20/2020 4:24:03 PM,,,,,,,,,,,,,
,,,,,,,,,,,,,
Course ID,Course Title,Course Name,Course Section Code,Course Department,Instructor Full Name,UGrad,Grad,NonDegree,XReg,VUS,Employee,Withdraw,Total
112093,ANTHRO 98XA,Junior Tutorial in Archaeology,001,Anthropology,"Meadow,Richard H.",6,0,0,0,0,0,0,6
113972,ANTHRO 98ZA,Junior Tutorial in Social Anth,001,Anthropology,"Meadow,Richard H.",23,0,0,0,0,0,1,24
123456,ANTHRO 99X,Thesis Tutorial in Arch - Sr Y,001,Anthropology,"Meadow,Richard H.",2,0,0,0,0,0,0,2
123458,ANTHRO 99Z,"Thesis Tutor,Soc Anthro - Sr Y",001,Anthropology,"Meadow,Richard H.",11,0,0,0,0,0,1,12
109898,APCOMP 209,Data Science,001,Engineering & Applied Sciences,"Irizarry,Rafael A.",6,42,0,8,0,0,1,57
128101,APCOMP 274,Computational Modeling of Flui,001,Engineering & Applied Sciences,"Succi,Sauro",0,1,2,1,0,0,0,4
109339,APCOMP 298R,Interdisciplinary Seminar in,001,Engineering & Applied Sciences,"Weinstock,Daniel S",3,20,0,0,0,0,0,23
109613,APCOMP 299R,Special Topics Applied Comp,001,Engineering & Applied Sciences,"Protopapas,Pavlos",3,6,0,0,0,0,0,9
156534,APCOMP 301,Special Topics in CSE,001,Engineering & Applied Sciences,"Weinstock,Daniel S",0,2,0,0,0,0,0,2
132127,APMTH 101,Stat Inference for Sci and Eng,001,Engineering & Applied Sciences,"Tarokh,Vahid",56,1,0,0,0,0,3,60
122094,APMTH 104,Series Expansions and Comp Ana,001,Engineering & Applied Sciences,"Upadhyaya,Nitin",15,0,0,0,0,0,0,15
118021,APMTH 115,Mathematical Modeling,001,Engineering & Applied Sciences,"Kuang,Zhiming",36,5,1,0,0,0,0,42
123662,APMTH 121,Optimization: Models and Metho,001,Engineering & Applied Sciences,"Chen,Yiling",63,2,0,0,6,0,0,71
121989,APMTH 147,Nonlinear Dynamical Systems,001,Engineering & Applied Sciences,"Shapiro,Avi",21,3,0,0,0,0,0,24
112798,APMTH 201,Physical Mathematics I,001,Engineering & Applied Sciences,"Santillana,Mauricio",6,24,2,0,1,0,0,33
156203,APMTH 203,Intro is Disordered Systems,001,Engineering & Applied Sciences,"Amir,Ariel",4,14,0,0,0,0,0,18
110684,APMTH 205,Advanced Scientific Computing,001,Engineering & Applied Sciences,"Rycroft,Christopher",8,26,1,1,1,0,0,37
118408,APMTH 21A,Math Methods in the Sciences,001,Engineering & Applied Sciences,"Levine,Margo S",170,1,0,0,1,0,0,172
116840,APMTH 299R,Special Topics in Applied Math,001,Engineering & Applied Sciences,"Brenner,Michael P.",1,8,0,0,0,0,0,9
131433,APMTH 315,"Stoch Proc, Dynamical Syst",001,Engineering & Applied Sciences,"Brockett,Roger W.",0,1,0,0,0,0,0,1
116186,APMTH 317,Special Topics in Physical Mat,001,Engineering & Applied Sciences,"Brenner,Michael P.",0,2,0,0,0,0,0,2
116187,APMTH 318,Special Topics in Physical Mat,001,Engineering & Applied Sciences,"Brenner,Michael P.",0,3,0,0,0,0,0,3
118973,APMTH 319,Topics in Macroscopic Physics,001,Engineering & Applied Sciences,"Mahadevan,L",0,3,0,0,0,0,0,3
116296,APMTH 331,Theor Mech in Earth & Eng Sci,001,Engineering & Applied Sciences,"Rice,James R.",0,3,0,0,0,0,0,3
121692,APMTH 91R,Supervised Reading and Researc,001,Engineering & Applied Sciences,"Brenner,Michael P.",4,0,0,0,0,0,0,4
115654,APMTH 99R,Thesis Research,001,Engineering & Applied Sciences,"Brenner,Michael P.",13,0,0,0,0,0,0,13
131331,APPHY 195,Intro to Solid State Physics,001,Engineering & Applied Sciences,"Hoffman,Jenny",1,5,0,0,2,0,0,8
121975,APPHY 217,Applications of Modern Optics,001,Engineering & Applied Sciences,"Hau,Lene V.",0,11,0,0,0,0,0,11
121403,APPHY 225,Introduction to Soft Matter,001,Engineering & Applied Sciences,"Rubinstein,Shmuel",0,22,0,0,0,0,0,22
156205,APPHY 274,Computational Modeling of Flui,001,Engineering & Applied Sciences,"Succi,Sauro",0,1,0,0,0,0,0,1
142998,APPHY 282,Solids: Structure and Defects,001,Engineering & Applied Sciences,"Spaepen,Frans A.",0,7,0,0,0,0,0,7
131392,APPHY 284,Statistical Thermodynamics,001,Engineering & Applied Sciences,"Manoharan,Vinothan N",0,29,1,0,0,0,0,30
131373,APPHY 299R,Special Topics Applied Physics,001,Engineering & Applied Sciences,"Mazur,Eric",0,15,0,0,0,0,0,15
121976,APPHY 301,Ultrafast Electronic Devices,001,Engineering & Applied Sciences,"Ham,Donhee",0,3,0,0,0,0,0,3
121977,APPHY 302,Ultrafast Electronic Devices,001,Engineering & Applied Sciences,"Ham,Donhee",0,3,0,0,0,0,0,3
123947,APPHY 303,"Materials Sci, Bio Inorg Nanos",001,Engineering & Applied Sciences,"Aizenberg,Joanna",0,5,0,0,0,0,0,5
123949,APPHY 304,Materials Science of Biologica,001,Engineering & Applied Sciences,"Aizenberg,Joanna",0,8,0,0,0,0,0,8
125475,APPHY 321,Materials Physics and,001,Engineering & Applied Sciences,"Clarke,David",0,2,0,0,0,0,0,2
125476,APPHY 322,Materials Physics and,001,Engineering & Applied Sciences,"Clarke,David",0,2,0,0,0,0,0,2
121460,APPHY 323,Topics in Materials Science,001,Engineering & Applied Sciences,"Ramanathan,Shriram",0,2,0,0,0,0,0,2
121461,APPHY 324,Topics in Materials Science,001,Engineering & Applied Sciences,"Ramanathan,Shriram",0,1,0,0,0,0,0,1
125471,APPHY 329,Hetero Nano Devices & Bio-temp,001,Engineering & Applied Sciences,"Hu,Evelyn",0,5,0,0,0,0,0,5
125472,APPHY 330,Hetero Nano Devices & Bio-temp,001,Engineering & Applied Sciences,"Hu,Evelyn",0,6,0,0,0,0,0,6
131285,APPHY 332,Exp Condensed Matter Physics,001,Engineering & Applied Sciences,"Westervelt,Robert M.",0,1,0,0,0,0,0,1
146784,APPHY 338,Growth & Properties of Nanostr,001,Engineering & Applied Sciences,"Lieber,Charles M.",0,1,0,0,0,0,0,1
122880,APPHY 341,"Nano-Lasers, Single-Photon Sou",001,Engineering & Applied Sciences,"Loncar,Marko",0,9,0,0,0,0,0,9
122881,APPHY 342,"Nano-Lasers, Single-Photon Sou",001,Engineering & Applied Sciences,"Loncar,Marko",0,6,0,0,0,0,0,6
109411,APPHY 345,Energy Storage System Analysis,001,Engineering & Applied Sciences,"Keith,David",0,1,0,0,0,0,0,1
113128,APPHY 348,Mechanics in Earth and Env Sci,001,Engineering & Applied Sciences,"Rice,James R.",0,1,0,0,0,0,0,1
156735,APPHY 349,Exp Physics in Low Dimen Mater,001,Engineering & Applied Sciences,"Kim,Philip",0,3,0,0,0,0,0,3
156736,APPHY 350,Exp Physics in Low Dimen Mater,001,Engineering & Applied Sciences,"Kim,Philip",0,2,0,0,0,0,0,2
156740,APPHY 353,Physics of Bacterial Growth,001,Engineering & Applied Sciences,"Amir,Ariel",0,2,0,0,0,0,0,2
143012,APPHY 359,Nonlinear Laser Phys & Mater E,001,Engineering & Applied Sciences,"Mazur,Eric",0,2,0,0,0,0,0,2
133140,APPHY 360,Nonlinear Laser Phys & Mater E,001,Engineering & Applied Sciences,"Mazur,Eric",0,3,0,0,0,0,0,3
117861,APPHY 361,"Photonics, Quantm Devices & Na",001,Engineering & Applied Sciences,"Capasso,Federico",0,9,0,0,0,0,0,9
117862,APPHY 362,"Photonics, Quantm Devices & Na",001,Engineering & Applied Sciences,"Capasso,Federico",0,5,0,0,0,0,0,5
112453,APPHY 363,Exp Soft Condensed Matter,001,Engineering & Applied Sciences,"Weitz,David A.",0,8,0,0,0,0,0,8
112454,APPHY 364,Exp Soft Condensed Matter,001,Engineering & Applied Sciences,"Weitz,David A.",0,6,0,0,0,0,0,6
125418,APPHY 371,Biological Physics and Quant B,001,Engineering & Applied Sciences,"Needleman,Daniel",0,2,0,0,0,0,0,2
125419,APPHY 372,Biological Physics and Quant B,001,Engineering & Applied Sciences,"Needleman,Daniel",0,2,0,0,0,0,0,2
126171,APPHY 373,Signaling Processing and Syste,001,Engineering & Applied Sciences,"Ramanathan,Sharad",0,1,0,0,0,0,0,1
120886,APPHY 391,Exp Soft Cond Matter & Materia,001,Engineering & Applied Sciences,"Manoharan,Vinothan N",0,5,0,0,0,0,0,5
120887,APPHY 392,Exp Soft Cond Matter & Materia,001,Engineering & Applied Sciences,"Manoharan,Vinothan N",0,2,0,0,0,0,0,2
136497,APPHY 395,Topics in Materials Science,001,Engineering & Applied Sciences,"Aziz,Michael J.",0,3,0,0,0,0,0,3
138347,APPHY 397,Materials Science,001,Engineering & Applied Sciences,"Spaepen,Frans A.",0,2,0,0,0,0,0,2
148042,APPHY 398,Materials Science,001,Engineering & Applied Sciences,"Spaepen,Frans A.",0,1,0,0,0,0,0,1
108880,APPHY 50A,Phys Fndtn for Sci & Engr Prt,001,Engineering & Applied Sciences,"Mazur,Eric",63,0,0,0,0,0,1,64
114034,ARABIC 130A,Upper-Level Classical Arabic I,001,Near Eastern Languages & Civ,"Abo-Haggar,Dalia",5,3,0,0,0,0,0,8
121346,ARABIC 131A,Upper-Level Modern Arabic l,001,Near Eastern Languages & Civ,"Korica Sullivan,Nevenka",18,8,0,3,0,0,0,29
120366,ARABIC 133,Upper-Level Spoken Modern,001,Near Eastern Languages & Civ,"Granara,William",3,1,0,0,0,0,0,4
112869,ARABIC 241AR,Advanced Modern Arabic Bridge,001,Near Eastern Languages & Civ,"Alkyam,Sami Mahmoud",3,3,0,3,0,0,0,9
108971,ARABIC 242AR,Arabic Five,001,Near Eastern Languages & Civ,"Al-Ghadeer,Moneera",5,2,0,0,0,0,0,7
109803,ARABIC 243CR,Arabic Bridge 3: Prose/Poetry,001,Near Eastern Languages & Civ,"Granara,William",0,3,0,0,0,0,0,3
156121,ARABIC 251R,Classical Arabic Texts: Sem,001,Near Eastern Languages & Civ,"El-Rouayheb,Khaled",1,5,1,3,0,0,0,10
122472,ARABIC 300,Reading/Research in Arabic,001,Near Eastern Languages & Civ,"El-Rouayheb,Khaled",0,2,0,0,0,0,0,2
116008,ARABIC 320,Reading/Resrch: Modern Arabic,001,Near Eastern Languages & Civ,"Granara,William",0,1,0,0,0,0,0,1
116746,ARABIC A,Elementary Arabic,001,Near Eastern Languages & Civ,"Abo-Haggar,Dalia",42,5,0,8,0,0,5,60
109425,ARABIC BA,Intermediate Arabic I,001,Near Eastern Languages & Civ,"Barmada,Nour",32,7,0,0,0,0,0,39
125908,ARAMAIC A,Intro to Ancient Aramaic,001,Near Eastern Languages & Civ,"Machinist,Peter B",1,1,0,0,0,0,0,2
127230,ARAMAIC B,Targumic and Related Aramaic,001,Near Eastern Languages & Civ,"Machinist,Peter B",0,3,0,0,0,0,0,3
125884,ASTRON 17,Galactic and Extragalactic,001,Astronomy,"Eisenstein,Daniel James",23,0,0,0,0,0,0,23
111305,ASTRON 2,Celestial Navigation,001,Astronomy,"Sadler,Philip M.",9,0,0,1,0,0,0,10
124966,ASTRON 200,Phys Processes in Astrophysics,001,Astronomy,"Narayan,Ramesh",0,7,1,0,0,0,0,8
118266,ASTRON 201A,Stellar Astrophysics,001,Astronomy,"Cranmer,Steven Robert",0,8,0,0,0,0,0,8
118140,ASTRON 251,Quantum Mechanics for Astrophy,001,Astronomy,"Hernquist,Lars Eric",0,11,0,0,0,0,0,11
122728,ASTRON 300,Topics in Modern Astrophysics,001,Astronomy,"Alcock,Charles Roger",0,55,1,0,0,0,0,56
122728,ASTRON 300,Topics in Modern Astrophysics,3349,Astronomy,,0,1,0,0,0,0,0,1
122728,ASTRON 300,Topics in Modern Astrophysics,6590,Astronomy,,0,1,0,0,0,0,0,1
121382,ASTRON 301HF,Journal Club,001,Astronomy,"Berger,Edo",0,44,1,0,0,0,0,45
110822,ASTRON 91R,Supervised Reading and Researc,001,Astronomy,"Loeb,Abraham",3,0,0,0,0,0,0,3
112487,ASTRON 98,Research Tutorial in Astrophys,001,Astronomy,"Conroy,Charles",10,0,0,0,0,0,0,10
116041,ASTRON 99,Senior Thesis in Astrophysics,001,Astronomy,"Alcock,Charles Roger",7,0,0,0,0,0,0,7
108994,BBS 230,Analysis of the Biological Lit,001,Medical Sciences,"Blower,Michael Demian",0,50,0,0,0,0,0,50
127207,BBS 301,Teaching Practicum,001,Medical Sciences,"Gutlerner,Johanna",0,17,0,0,0,0,0,17
156089,BBS 330,Critical Thinking and Research,001,Medical Sciences,"Colaiacovo,Monica P.",0,64,0,0,0,0,1,65
110559,BBS 333R,Research in Biol & Biomed Scie,001,Medical Sciences,"Dymecki,Susan",0,59,0,0,0,0,0,59
116477,BCMP 200,Molecular Biology,001,Medical Sciences,"Loparo,Joseph John",0,52,0,0,0,0,0,52
122596,BCMP 218,Molecular Medicine,001,Medical Sciences,"Daley,George Quentin",2,8,0,0,0,0,0,10
114740,BCMP 230,Principles and Practice of Dru,001,Medical Sciences,"Rubin,Lee",8,4,0,2,0,0,0,14
108999,BCMP 308QC,Cell Fate Decisions,001,Medical Sciences,"Cantor,Alan B.",0,7,0,1,0,0,0,8
133725,BCMP 311,Macromolecular Assemblies,001,Medical Sciences,"Harrison,Stephen C.",0,2,0,0,0,0,0,2
156498,BCMP 311QC,Unmet Medical Needs and,001,Medical Sciences,"Shah,Jagesh",0,6,0,1,0,0,0,7
126361,BCMP 312,Downregulating DNA Repair,001,Medical Sciences,"Chowdhury,Dipanjan",0,1,0,0,0,0,0,1
109149,BCMP 313,Biochemistry of Transmembrane,001,Medical Sciences,"Blacklow,Stephen C.",0,1,0,0,0,0,0,1
117857,BCMP 314,"Protein NMR Spectrscpy, Mem Pr",001,Medical Sciences,"Chou,James",0,1,0,0,0,0,0,1
111833,BCMP 320,Systems and Synthetic Biology,001,Medical Sciences,"Silver,Pamela A.",0,5,0,0,0,0,0,5
156669,BCMP 321,Structure and Function of,001,Medical Sciences,"Kadoch,Cigall",0,2,0,0,0,0,0,2
119840,BCMP 328,Comput Analysis of Sequence Va,001,Medical Sciences,"Sunyaev,Shamil R.",0,2,0,0,0,0,0,2
148041,BCMP 329,Cytoplasmic Signal Transductio,001,Medical Sciences,"Eck,Michael",0,1,0,0,0,0,0,1
117744,BCMP 331,Biochm & Bio of Neurodeg Disea,001,Medical Sciences,"Wolfe,Michael S.",0,1,0,0,0,0,0,1
120175,BCMP 348,Chromatin and Cancer,001,Medical Sciences,"Roberts,Charles M.",0,6,0,0,0,0,0,6
122746,BCMP 349,Targeting Deregulated Apoptoti,001,Medical Sciences,"Walensky,Loren David",0,3,0,0,0,0,0,3
148268,BCMP 356,"NMR Spectrscpy, Proteins & Met",001,Medical Sciences,"Wagner,Gerhard",0,2,0,0,0,0,0,2
122742,BCMP 358,Targeting Apoptosis Regulation,001,Medical Sciences,"Letai,Anthony George",0,1,0,0,0,0,0,1
137505,BCMP 361,X-Ray Cryst. Studies: Vir & Pr,001,Medical Sciences,"Hogle,James M.",0,1,0,0,0,0,0,1
114726,BCMP 362,Eukaryotic Survival Decisions,001,Medical Sciences,"Fisher,David E.",0,3,0,0,0,0,0,3
114763,BCMP 363,Normal cell division mechanism,001,Medical Sciences,"Pellman,David Steven",0,5,0,0,0,0,0,5
119609,BCMP 366,Stem Cells in Disease & Dev,001,Medical Sciences,"Daley,George Quentin",0,6,0,0,0,0,0,6
115348,BCMP 371,Maintenance of genome stabilit,001,Medical Sciences,"Walter,Johannes",0,3,0,0,0,0,0,3
123001,BCMP 381,Funct Small Mol for Bio Disc,001,Medical Sciences,"Gray,Nathanael Schiander",0,1,0,0,0,0,0,1
