Class Enrollment Summary by Term,,,,,,,,,,,,,
Time run: 4/20/2020 4:26:04 PM,,,,,,,,,,,,,
,,,,,,,,,,,,,
Course ID,Course Title,Course Name,Course Section Code,Course Department,Instructor Full Name,UGrad,Grad,NonDegree,XReg,VUS,Employee,Withdraw,Total
120703,AESTHINT 21,Virgil's Poetry and Reception,001,General Education,"Thomas,Richard F.",41,0,0,0,0,0,0,41
122819,AESTHINT 41,Rise of Russian Liter Culture,001,General Education,"Todd III,William Mills",28,0,0,0,0,0,0,28
127015,AESTHINT 50,Literature and Medicine,001,General Education,"Thornber,Karen Laura",118,1,0,0,0,0,0,119
108160,AESTHINT 52,Repression and Expression,001,General Education,"Burgard,Peter J.",20,0,0,0,0,0,0,20
108455,AESTHINT 55,"Shakespeare, The Early Plays",001,General Education,"Garber,Marjorie",130,0,0,1,0,0,0,131
122667,AESTHINT 61,Romance: Austen to Chick Lit,001,General Education,"Schlossberg,Linda",101,0,0,0,0,0,1,102
110464,AESTHINT 63,Masterworks of E Asian Cinema,001,General Education,"Li,Jie",42,0,0,2,0,0,0,44
122910,AFRAMER 10,Intro to African Amer Studies,001,African & African Amer Studies,"Gates Jr,Henry Louis",152,0,0,0,0,0,0,152
127984,AFRAMER 104Z,Voodooizations and the Politic,001,African & African Amer Studies,"Beliso-De Jesus,Aisha Mahina",1,1,0,0,0,0,0,2
127111,AFRAMER 109,Using Film for Social Change,001,African & African Amer Studies,"Lipper,Joanna",6,0,0,0,0,0,3,9
156935,AFRAMER 116,Autobiography and Memoir,001,African & African Amer Studies,"Kincaid,Jamaica",11,2,0,4,0,0,1,18
108879,AFRAMER 119X,"Chocolate, Culture, and Politi",001,African & African Amer Studies,"Martin,Carla Denny",87,0,0,0,0,0,1,88
156252,AFRAMER 122X,The Hist of African Americans,001,African & African Amer Studies,"Hinton,Elizabeth Kai",15,2,0,0,0,0,0,17
115716,AFRAMER 128,Black Nationalism,001,African & African Amer Studies,"Shelby,Tommie",26,3,1,2,0,0,0,32
123434,AFRAMER 137,"Lit, Oratory, Pop Music Pol Li",001,African & African Amer Studies,"Jeyifo,Biodun",6,0,0,1,0,0,1,8
109466,AFRAMER 140X,"Film, Fiction and Diaspora",001,African & African Amer Studies,"Jeyifo,Biodun",22,0,0,0,0,0,0,22
159956,AFRAMER 151X,Hiphop Activ Katrina to Fergus,01,African & African Amer Studies,,14,1,1,3,0,0,0,19
159939,AFRAMER 153X,Hiphop America: Hiphop Feminis,01,African & African Amer Studies,,22,0,0,0,0,0,0,22
125927,AFRAMER 160,"Christianity, Identity, and",001,African & African Amer Studies,"Olupona,Jacob",0,1,0,0,0,0,0,1
125929,AFRAMER 162,Indigenous Religious Tradition,001,African & African Amer Studies,"Olupona,Jacob",1,1,0,0,0,0,0,2
117452,AFRAMER 179,"Jazz, Freedom, and Culture",001,African & African Amer Studies,"Monson,Ingrid",73,0,0,0,0,0,1,74
127960,AFRAMER 191X,African Am Lives in the Law,001,African & African Amer Studies,"Higginbotham,Evelyn Brooks",7,1,0,1,0,0,0,9
110140,AFRAMER 196X,Contemporary Africa and,001,African & African Amer Studies,"Vinck,Patrick",7,1,0,0,0,0,0,8
108694,AFRAMER 209B,Africa Rising? New African Eco,001,African & African Amer Studies,"Meiu,George Paul",1,2,0,1,0,0,0,4
110092,AFRAMER 212,Entrepreneurship in Africa,001,African & African Amer Studies,"Olupona,Jacob",24,0,1,3,0,0,0,28
115728,AFRAMER 218,Topics in African Am History,001,African & African Amer Studies,"Higginbotham,Evelyn Brooks",0,7,0,0,0,0,0,7
110494,AFRAMER 219,Race & Ethnicity in Latin Am,001,African & African Amer Studies,"de la Fuente,Alejandro",0,10,0,0,0,0,0,10
116185,AFRAMER 302,Graduate Seminar,001,African & African Amer Studies,"Sidanius,James",0,4,0,0,0,0,0,4
115731,AFRAMER 310,Individual Reading Tutorial,001,African & African Amer Studies,"Akyeampong,Emmanuel",0,3,0,0,0,0,0,3
115731,AFRAMER 310,Individual Reading Tutorial,4638,African & African Amer Studies,,0,1,0,0,0,0,0,1
115731,AFRAMER 310,Individual Reading Tutorial,5616,African & African Amer Studies,,0,1,0,0,0,0,0,1
122706,AFRAMER 398,Reading and Research,001,African & African Amer Studies,"Akyeampong,Emmanuel",0,1,0,0,0,0,0,1
115733,AFRAMER 399,Direction of Doctoral,001,African & African Amer Studies,"Akyeampong,Emmanuel",0,1,0,0,0,0,0,1
118965,AFRAMER 90R,African Language Tutorials,001,African & African Amer Studies,"Mugane,John M",11,0,0,1,0,0,0,12
126300,AFRAMER 90R.A,Amharic,001,African & African Amer Studies,"Mugane,John M",3,1,0,2,0,0,0,6
109427,AFRAMER 90R.A1,Afrikaans,001,African & African Amer Studies,"Mugane,John M",2,1,0,0,0,0,0,3
110410,AFRAMER 90R.A4,Malagasy,001,African & African Amer Studies,"Mugane,John M",0,1,0,0,0,0,0,1
156750,AFRAMER 90R.A5,Jamaican Patois,001,African & African Amer Studies,"Mugane,John M",0,2,0,0,0,0,0,2
126301,AFRAMER 90R.B,Bamanakan,001,African & African Amer Studies,"Mugane,John M",1,0,0,1,0,0,0,2
126302,AFRAMER 90R.C,Cape Verdean Creole,001,African & African Amer Studies,"Mugane,John M",1,0,0,0,0,0,0,1
126306,AFRAMER 90R.G,Haitian Creole,001,African & African Amer Studies,"Mugane,John M",9,0,0,0,0,0,0,9
126308,AFRAMER 90R.I,Igbo,001,African & African Amer Studies,"Mugane,John M",13,0,0,1,0,0,0,14
126309,AFRAMER 90R.J,Kinyarwanda,001,African & African Amer Studies,"Mugane,John M",2,2,0,0,0,0,0,4
126310,AFRAMER 90R.K,Luganda,001,African & African Amer Studies,"Mugane,John M",2,1,0,0,0,0,0,3
126312,AFRAMER 90R.M,Somali,001,African & African Amer Studies,"Mugane,John M",1,1,0,0,0,0,0,2
126313,AFRAMER 90R.N,Tigrinya,001,African & African Amer Studies,"Mugane,John M",3,0,0,0,0,0,0,3
126315,AFRAMER 90R.P,Xhosa,001,African & African Amer Studies,"Mugane,John M",0,3,0,0,0,0,0,3
126316,AFRAMER 90R.Q,Zulu,001,African & African Amer Studies,"Mugane,John M",16,1,0,0,0,0,0,17
127522,AFRAMER 90R.S,Krio,001,African & African Amer Studies,"Mugane,John M",0,0,0,1,0,0,0,1
127929,AFRAMER 90R.U,Sudanese Arabic,001,African & African Amer Studies,"Mugane,John M",1,0,0,1,0,0,0,2
127934,AFRAMER 90R.V,Pulaar,001,African & African Amer Studies,"Mugane,John M",1,0,0,0,0,0,0,1
107773,AFRAMER 90R.X,Setswana,001,African & African Amer Studies,"Mugane,John M",3,0,0,0,0,0,0,3
109290,AFRAMER 90R.Z,Lingala,001,African & African Amer Studies,"Mugane,John M",1,1,0,0,0,0,0,2
123590,AFRAMER 97,Sophomore Tutorial,001,African & African Amer Studies,"Martin,Carla Denny",5,0,0,0,0,0,0,5
119818,AFRAMER 98A,Junior Tutorial - African Stdi,001,African & African Amer Studies,"Monson,Ingrid",1,0,0,0,0,0,0,1
124132,AFRAMER 99,Senior Thesis Workshop,001,African & African Amer Studies,"Monson,Ingrid",3,0,0,0,0,0,0,3
125827,AKKAD 141R,Akkadian Myths and Epics,001,Near Eastern Languages & Civ,"Machinist,Peter B",0,2,0,0,0,0,0,2
159933,AKKAD 150,Work with Originl Cuneiform Do,01,Near Eastern Languages & Civ,,0,2,0,0,0,0,0,2
114320,AKKAD A,Introductory Akkadian,001,Near Eastern Languages & Civ,"Barjamovic,Gojko",1,1,0,1,0,0,0,3
110946,AMSTDIES 398,Reading and Research,001,American Studies,"Beckert,Sven",0,1,0,0,0,0,0,1
110946,AMSTDIES 398,Reading and Research,1001,American Studies,,0,1,0,0,0,0,0,1
110946,AMSTDIES 398,Reading and Research,1058,American Studies,,0,1,0,0,0,0,0,1
110946,AMSTDIES 398,Reading and Research,1886,American Studies,,0,1,0,0,0,0,0,1
110946,AMSTDIES 398,Reading and Research,2415,American Studies,,0,1,0,0,0,0,0,1
110946,AMSTDIES 398,Reading and Research,2744,American Studies,,0,1,0,0,0,0,0,1
110946,AMSTDIES 398,Reading and Research,2899,American Studies,,0,1,0,0,0,0,0,1
110946,AMSTDIES 398,Reading and Research,2986,American Studies,,0,1,0,0,0,0,0,1
110946,AMSTDIES 398,Reading and Research,4261,American Studies,,0,2,0,0,0,0,0,2
110946,AMSTDIES 398,Reading and Research,4408,American Studies,,0,3,0,0,0,0,0,3
110946,AMSTDIES 398,Reading and Research,5411,American Studies,,0,3,0,0,0,0,0,3
